7.254, -1.0, -1.0, 257.0, 4.13, 5.9, -115.75
7.273, -1.0, 0.0, 256.0, 4.1, 5.9, -116.01
7.293, -1.0, 0.0, 257.0, 4.1, 5.9, -116.26
7.313, 0.0, 1.0, 258.0, 4.1, 5.9, -116.5
7.335, 0.0, 0.0, 257.0, 4.12, 5.89, -116.73
7.353, -1.0, 0.0, 256.0, 4.11, 5.87, -116.96
7.373, -1.0, 0.0, 257.0, 4.1, 5.87, -117.19
7.393, 0.0, 0.0, 257.0, 4.1, 5.87, -117.41
7.413, -1.0, 0.0, 257.0, 4.09, 5.85, -117.62
7.433, -1.0, 0.0, 257.0, 4.09, 5.85, -117.83
7.455, -1.0, 0.0, 256.0, 4.08, 5.86, -118.04
7.473, 0.0, -1.0, 257.0, 4.07, 5.86, -118.25
7.493, 0.0, 0.0, 256.0, 4.04, 5.83, -118.45
7.514, 0.0, 0.0, 257.0, 4.04, 5.82, -118.65
7.533, 0.0, -1.0, 257.0, 4.04, 5.8, -118.85
7.554, 0.0, 0.0, 256.0, 4.02, 5.78, -119.04
7.575, 0.0, 0.0, 256.0, 4.01, 5.76, -119.22
7.593, -1.0, 1.0, 257.0, 4.01, 5.74, -119.41
7.613, 0.0, 0.0, 257.0, 4.04, 5.75, -119.58
7.633, -1.0, -1.0, 256.0, 4.03, 5.74, -119.76
7.653, 0.0, 0.0, 256.0, 4.0, 5.74, -119.93
7.673, -1.0, 0.0, 257.0, 4.01, 5.72, -120.1
7.695, -1.0, 1.0, 257.0, 4.01, 5.73, -120.26
7.713, 0.0, 1.0, 257.0, 4.03, 5.74, -120.41
7.733, -1.0, 0.0, 256.0, 4.05, 5.72, -120.56
7.753, -1.0, 0.0, 256.0, 4.04, 5.72, -120.71
7.773, -1.0, 0.0, 257.0, 4.03, 5.73, -120.86
7.793, 1.0, 1.0, 257.0, 4.02, 5.73, -121.0
7.815, -1.0, 0.0, 256.0, 4.04, 5.69, -121.14
7.833, -1.0, 0.0, 256.0, 4.03, 5.7, -121.28
7.854, -1.0, 0.0, 256.0, 4.02, 5.7, -121.42
7.873, 0.0, 0.0, 257.0, 4.01, 5.71, -121.56
7.894, -1.0, 0.0, 257.0, 4.01, 5.69, -121.7
7.913, -1.0, 1.0, 256.0, 4.0, 5.7, -121.83
7.936, -1.0, 0.0, 256.0, 4.02, 5.7, -121.96
7.953, 0.0, 0.0, 257.0, 4.01, 5.7, -122.07
7.973, -1.0, 0.0, 257.0, 4.0, 5.68, -122.19
7.993, -1.0, 0.0, 257.0, 4.0, 5.69, -122.3
8.013, -1.0, 0.0, 256.0, 3.99, 5.69, -122.41
8.033, -1.0, 0.0, 256.0, 3.98, 5.69, -122.52
8.055, 0.0, 0.0, 256.0, 3.98, 5.69, -122.63
8.073, 0.0, 1.0, 257.0, 3.97, 5.66, -122.73
8.093, 0.0, 0.0, 257.0, 3.99, 5.64, -122.82
8.113, -1.0, 0.0, 256.0, 3.98, 5.62, -122.92
8.133, -1.0, 0.0, 257.0, 3.98, 5.63, -123.02
8.154, -1.0, 0.0, 256.0, 3.97, 5.63, -123.11
8.175, -1.0, 0.0, 256.0, 3.96, 5.64, -123.21
8.194, 0.0, 0.0, 256.0, 3.95, 5.64, -123.3
8.213, -1.0, 0.0, 257.0, 3.95, 5.61, -123.39
8.233, -1.0, 0.0, 257.0, 3.94, 5.62, -123.48
8.253, 0.0, 0.0, 256.0, 3.94, 5.62, -123.56
8.273, 0.0, 0.0, 257.0, 3.93, 5.59, -123.65
8.295, -1.0, -1.0, 257.0, 3.93, 5.57, -123.73
8.313, -1.0, 0.0, 257.0, 3.9, 5.58, -123.8
8.333, -1.0, 0.0, 257.0, 3.9, 5.58, -123.86
8.353, 0.0, 0.0, 257.0, 3.9, 5.58, -123.93
8.373, -1.0, 0.0, 257.0, 3.9, 5.56, -123.99
8.393, -1.0, 0.0, 256.0, 3.9, 5.57, -124.06
8.415, -1.0, 0.0, 257.0, 3.89, 5.57, -124.12
8.433, -1.0, 0.0, 257.0, 3.89, 5.57, -124.19
8.453, 0.0, 1.0, 257.0, 3.88, 5.58, -124.27
8.473, -1.0, 0.0, 256.0, 3.9, 5.55, -124.34
8.494, 0.0, 0.0, 256.0, 3.9, 5.55, -124.41
8.513, 0.0, 0.0, 256.0, 3.89, 5.53, -124.48
8.536, 0.0, 0.0, 256.0, 3.88, 5.51, -124.54
8.553, 0.0, 1.0, 258.0, 3.88, 5.49, -124.61
8.573, -1.0, 1.0, 256.0, 3.9, 5.48, -124.67
8.593, -1.0, 0.0, 257.0, 3.91, 5.48, -124.73
8.613, -1.0, 0.0, 256.0, 3.9, 5.49, -124.8
8.633, 0.0, 0.0, 257.0, 3.89, 5.49, -124.86
8.655, 0.0, 0.0, 256.0, 3.89, 5.48, -124.92
8.673, 0.0, 0.0, 256.0, 3.88, 5.46, -124.97
8.693, 0.0, 0.0, 256.0, 3.87, 5.44, -125.01
8.713, 0.0, 0.0, 256.0, 3.86, 5.42, -125.06
8.733, -1.0, 1.0, 257.0, 3.86, 5.4, -125.1
8.753, 0.0, 0.0, 256.0, 3.87, 5.41, -125.14
8.775, 0.0, 0.0, 256.0, 3.87, 5.4, -125.18
8.794, -1.0, 0.0, 256.0, 3.86, 5.38, -125.23
8.813, 0.0, 0.0, 257.0, 3.85, 5.39, -125.27
8.834, -1.0, 0.0, 257.0, 3.84, 5.38, -125.31
8.853, -1.0, 0.0, 257.0, 3.84, 5.39, -125.36
8.873, 0.0, 0.0, 256.0, 3.83, 5.4, -125.4
8.895, 0.0, 0.0, 256.0, 3.83, 5.38, -125.44
8.913, -1.0, 0.0, 257.0, 3.82, 5.36, -125.48
8.933, 0.0, 0.0, 256.0, 3.82, 5.37, -125.52
8.953, -1.0, 0.0, 257.0, 3.82, 5.35, -125.56
8.973, 0.0, 1.0, 257.0, 3.81, 5.36, -125.6
8.993, 0.0, 0.0, 257.0, 3.83, 5.35, -125.64
9.015, 0.0, 0.0, 256.0, 3.83, 5.33, -125.68
9.033, -1.0, 0.0, 256.0, 3.82, 5.32, -125.71
9.053, -1.0, 0.0, 257.0, 3.81, 5.33, -125.74
9.073, -1.0, 0.0, 257.0, 3.8, 5.33, -125.76
9.093, 0.0, 0.0, 257.0, 3.8, 5.34, -125.79
9.113, -1.0, 1.0, 257.0, 3.79, 5.33, -125.81
9.136, -1.0, 0.0, 256.0, 3.81, 5.33, -125.84
9.153, -1.0, 0.0, 257.0, 3.8, 5.34, -125.88
9.174, -1.0, 0.0, 256.0, 3.8, 5.34, -125.92
9.193, -1.0, 0.0, 256.0, 3.79, 5.35, -125.96
